"";"BloodID";"BirdID";"TestResult";"TestMethod";"Researcher";"CatchID";"BloodSource";"OccasionDate";"Island";"occasionyear";"birthyear";"birthday";"age";"ParasiteSequence";"MalariaConsensus";"Mismatches";"Ntests";"check";"SexEstimate";"OccasionID";"TerritoryID";"FieldPeriodID";"avg_invert";"BreedGroupID";"Status";"Observer";"PeriodStart";"PeriodEnd";"PeriodYear";"newstat";"lifespan";"newlifespan"
"1188";2676;849;0;"T";"DR";1132;"A";"1998-08-03";"CN";1998;1994;"1994-06-20";4;NA;0;0;1;TRUE;1;837;101;25;3,40909704426667;253;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";3495;3026
"1189";2677;847;1;"T";"DR";1137;"A";"1998-08-04";"CN";1998;1994;"1994-06-19";4;1;1;0;2;TRUE;1;839;138;25;3,40909704426667;269;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";2247;2247
"1190";2678;1028;0;"T";"DR";846;"A";"1998-08-04";"CN";1998;1995;"1995-07-01";3;NA;0;0;2;TRUE;1;839;155;25;3,40909704426667;272;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";1870;1870
"1191";2679;1381;1;"T";"DR";411;"A";"1998-08-05";"CN";1998;1997;"1997-08-05";1;1;1;0;2;TRUE;1;841;138;25;3,40909704426667;269;"H";NA;"1998-06-20";"1998-09-27";1998;"Sub";3050;3050
"1192";2680;639;0;"T";"DR";1408;"A";"1998-08-05";"CN";1998;1994;"1994-04-18";4;NA;0;0;1;TRUE;0;841;155;25;3,40909704426667;272;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";3089;3089
"1193";2681;563;1;"T";"DR";1541;"A";"1998-08-05";"CN";1998;1994;"1994-07-19";4;NA;1;-1;2;TRUE;0;841;160;25;3,40909704426667;274;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";4807;4807
"1194";2682;847;0;"T";"DR";1136;"A";"1998-08-07";"CN";1998;1994;"1994-06-19";4;NA;0;0;1;TRUE;1;844;138;25;3,40909704426667;269;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";2247;2247
"1195";2683;1382;0;"T";"DR";410;"A";"1998-08-07";"CN";1998;1997;"1997-08-07";1;NA;0;0;2;TRUE;0;844;138;25;3,40909704426667;269;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";1449;1449
"1196";2684;1153;0;"T";"DR";708;"A";"1998-08-06";"CN";1998;1996;"1996-11-10";2;NA;0;0;1;TRUE;1;843;160;25;3,40909704426667;274;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";810;810
"1197";2685;1355;0;"T";"DR";446;"A";"1998-08-03";"CN";1998;1997;"1997-12-06";1;NA;0;0;1;TRUE;0;838;113;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";2096;1761
"1198";2686;865;0;"T";"DR";1109;"A";"1998-08-04";"CN";1998;1994;"1994-07-09";4;NA;0;0;1;TRUE;1;840;81;25;3,40909704426667;240;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";2574;2574
"1199";2687;1356;0;"T";"DR";445;"A";"1998-08-05";"CN";1998;1997;"1997-08-05";1;NA;0;0;1;TRUE;1;842;82;25;3,40909704426667;241;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";4427;4427
"1200";2688;1130;0;"T";"DR";740;"A";"1998-08-05";"CN";1998;1996;"1996-07-27";2;NA;0;0;1;TRUE;0;842;82;25;3,40909704426667;241;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";1478;1478
"1201";2689;1357;0;"T";"DR";444;"A";"1998-08-09";"CN";1998;1997;"1997-08-09";1;NA;0;0;1;TRUE;1;846;81;25;3,40909704426667;240;"ABX";NA;"1998-06-20";"1998-09-27";1998;"Sub";1447;1447
"1202";2691;915;0;"T";"DR";1025;"A";"1998-08-09";"CN";1998;1994;"1994-05-25";4;1;0;0;1;TRUE;0;845;135;25;3,40909704426667;2396;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";3521;3052
"1203";2692;1383;0;"T";"DR";409;"A";"1998-08-11";"CN";1998;1997;"1997-08-11";1;NA;0;0;1;TRUE;0;847;47;25;3,40909704426667;217;"H";NA;"1998-06-20";"1998-09-27";1998;"Sub";1878;1445
"1204";2693;511;0;"T";"DR";1620;"A";"1998-08-12";"CN";1998;1993;"1993-07-11";5;NA;0;0;1;TRUE;0;848;49;25;3,40909704426667;219;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";2028;2028
"1205";2695;1274;0;"T";"DR";545;"A";"1998-08-12";"CN";1998;1997;"1997-01-16";1;NA;0;0;1;TRUE;1;848;49;25;3,40909704426667;219;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";1305;1305
"1206";2702;1386;0;"T";"DR";406;"A";"1998-08-17";"CN";1998;1997;"1997-08-17";1;NA;0;0;1;TRUE;0;852;47;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";1439;1439
"1207";2703;868;0;"T";"DR";1102;"A";"1998-08-18";"CN";1998;1995;"1995-07-04";3;NA;0;0;1;TRUE;1;853;30;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";1305;1181
"1208";2704;1231;1;"T";"DR";593;"A";"1998-08-18";"CN";1998;1997;"1997-08-16";1;NA;1;0;1;TRUE;0;854;30;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";531;407
"1209";2705;1152;1;"T";"DR";711;"A";"1998-08-18";"CN";1998;1997;"1997-05-06";1;NA;1;0;1;TRUE;0;855;30;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";1975;1975
"1210";2709;1390;0;"T";"DR";397;"A";"1998-08-19";"CN";1998;1998;"1998-08-10";0;NA;0;0;1;TRUE;0;856;53;25;3,40909704426667;221;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";1849;1514
"1211";2712;1387;0;"T";"DR";403;"A";"1998-08-22";"CN";1998;1998;"1998-08-10";0;NA;0;0;1;TRUE;0;858;16;25;3,40909704426667;199;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";1514;1514
"1212";2715;911;0;"T";"DR";1033;"A";"1998-08-23";"CN";1998;1994;"1994-05-22";4;NA;0;0;1;TRUE;1;860;4;25;3,40909704426667;190;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";5955;5955
"1213";2716;1392;0;"T";"DR";395;"A";"1998-08-23";"CN";1998;1997;"1997-08-23";1;NA;0;0;1;TRUE;0;860;4;25;3,40909704426667;190;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";1086;1086
"1214";2718;504;0;"T";"DR";1634;"A";"1998-08-23";"CN";1998;1993;"1993-07-08";5;NA;0;0;1;TRUE;0;859;5;25;3,40909704426667;191;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";2593;2593
"1215";2724;1360;1;"T";"DLG";441;"A";"1998-08-27";"CN";1998;1997;"1997-08-27";1;NA;1;-1;2;TRUE;1;863;86;25;3,40909704426667;244;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";1862;1862
"1216";2725;1395;1;"T";"DR";391;"A";"1998-08-29";"CN";1998;1997;"1997-08-29";1;1;1;0;1;TRUE;1;864;166;25;3,40909704426667;277;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";2935;1860
"1217";2726;602;0;"T";"DR";1486;"A";"1998-08-29";"CN";1998;1993;"1993-07-10";5;NA;0;0;1;TRUE;1;864;123;25;3,40909704426667;263;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";2938;2938
"1218";2731;1363;0;"T";"DR";436;"A";"1998-08-30";"CN";1998;1998;"1998-08-10";0;NA;0;0;1;TRUE;1;865;12;25;3,40909704426667;195;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";172;48
"1219";2735;1396;0;"T";"DR";390;"A";"1998-08-31";"CN";1998;1998;"1998-08-23";0;NA;0;0;1;TRUE;1;866;115;25;3,40909704426667;259;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";NA;1501
"1220";2736;1397;0;"T";"DR";388;"A";"1998-09-07";"CN";1998;1998;"1998-08-28";0;NA;0;0;1;TRUE;0;868;117;25;3,40909704426667;261;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";154;30
"1221";2740;1365;0;"T";"DR";433;"A";"1998-08-31";"CN";1998;1998;"1998-08-20";0;NA;0;0;2;TRUE;0;867;76;25;3,40909704426667;237;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";162;38
"1222";2741;1361;0;"T";"DR";440;"A";"1998-08-30";"CN";1998;1998;"1998-08-20";0;NA;0;0;1;TRUE;0;865;65;25;3,40909704426667;231;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";4229;4229
"1223";2742;1366;0;"T";"DR";429;"A";"1998-09-07";"CN";1998;1998;"1998-08-25";0;NA;0;0;2;TRUE;0;869;1;25;3,40909704426667;187;"XF";NA;"1998-06-20";"1998-09-27";1998;"Sub";1499;1066
"1224";2744;638;0;"T";"DR";1417;"A";"1998-09-09";"CN";1998;1993;"1993-07-17";5;NA;0;0;2;TRUE;0;872;125;25;3,40909704426667;264;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";3364;3364
"1225";2745;1401;1;"T";"DR";384;"A";"1998-09-09";"CN";1998;1997;"1997-09-09";1;NA;1;0;1;TRUE;0;872;125;25;3,40909704426667;264;"H";NA;"1998-06-20";"1998-09-27";1998;"Sub";4749;4749
"1226";2747;1185;1;"T";"DR";660;"A";"1998-09-09";"CN";1998;1996;"1996-07-22";2;NA;1;0;1;TRUE;1;872;125;25;3,40909704426667;264;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";1483;1483
"1227";2751;1408;0;"T";"DR";374;"A";"1998-09-09";"CN";1998;1998;"1998-08-26";0;NA;0;0;2;TRUE;0;873;20;25;3,40909704426667;200;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";718;396
"1228";2752;1409;0;"T";"DR";372;"A";"1998-09-09";"CN";1998;1998;"1998-08-27";0;NA;0;0;1;TRUE;0;873;110;25;3,40909704426667;257;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";NA;1497
"1229";2753;220;1;"T";"DR";2141;"A";"1998-09-10";"CN";1998;1988;"1988-08-12";10;NA;1;0;1;TRUE;1;874;26;25;3,40909704426667;205;"BrM";NA;"1998-06-20";"1998-09-27";1998;"Dom";5164;4731
"1230";2754;924;0;"T";"DR";1008;"A";"1998-09-10";"CN";1998;1994;"1994-06-06";4;NA;0;0;1;TRUE;0;874;26;25;3,40909704426667;205;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";2260;2260
"1231";2755;502;0;"T";"DR";1639;"A";"1998-09-10";"CN";1998;1993;"1993-07-08";5;NA;0;0;1;TRUE;0;874;25;25;3,40909704426667;204;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";2593;2271
"1232";2756;1410;1;"T";"DR";371;"A";"1998-09-10";"CN";1998;1998;"1998-06-12";0;NA;1;0;1;TRUE;0;874;25;25;3,40909704426667;204;"OFL";NA;"1998-06-20";"1998-09-27";1998;"Sub";793;471
"1233";2762;1403;0;"T";"DR";382;"A";"1998-09-15";"CN";1998;1997;"1997-09-15";1;NA;0;-1;2;TRUE;0;877;101;25;3,40909704426667;253;"BrF";NA;"1998-06-20";"1998-09-27";1998;"Dom";3274;3274
"1234";2763;1404;0;"T";"DR";381;"A";"1998-09-16";"CN";1998;1997;"1997-09-16";1;NA;0;0;1;TRUE;0;878;45;25;3,40909704426667;216;"ABX";NA;"1998-06-20";"1998-09-27";1998;"Sub";1842;1409
"1235";2764;1406;0;"T";"DR";379;"A";"1998-09-20";"CN";1998;1998;"1998-09-09";0;NA;0;0;1;TRUE;0;880;28;25;3,40909704426667;207;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";142;18
"1236";2765;1407;0;"T";"DR";377;"A";"1998-09-20";"CN";1998;1998;"1998-09-11";0;NA;0;0;1;TRUE;1;880;2;25;3,40909704426667;188;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";140;16
"1237";2766;1411;0;"T";"DR";369;"A";"1998-09-20";"CN";1998;1998;"1998-09-07";0;NA;0;0;1;TRUE;0;880;60;25;3,40909704426667;226;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";144;20
"1238";2767;1412;1;"T";"DR";368;"A";"1998-09-20";"CN";1998;1998;"1998-06-22";0;NA;1;0;1;TRUE;1;880;43;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";4463;4463
"1239";2768;1286;1;"T";"DR";526;"A";"1998-09-20";"CN";1998;1997;"1997-11-07";1;NA;1;0;1;TRUE;1;880;43;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";1790;1357
"1240";2769;1413;0;"T";"DR";367;"A";"1998-09-20";"CN";1998;1998;"1998-09-08";0;NA;0;0;1;TRUE;1;880;101;25;3,40909704426667;253;"XF";"KLB";"1998-06-20";"1998-09-27";1998;"Sub";143;19
"1241";2770;1405;0;"T";"DR";380;"A";"1998-09-19";"CN";1998;1998;"1998-04-10";0;NA;0;-1;2;TRUE;1;879;15;25;3,40909704426667;198;"OFL";NA;"1998-06-20";"1998-09-27";1998;"Sub";856;534
"1242";2771;1416;0;"T";"DR";362;"A";"1998-09-26";"CN";1998;1998;"1998-06-28";0;NA;0;0;1;TRUE;1;882;168;25;3,40909704426667;NA;NA;NA;NA;NA;NA;"Sub";777;777
"1243";2780;3967;0;"T";"DR";8615;"N";"1999-08-14";"CN";1999;1999;"1999-08-11";0;NA;0;0;1;TRUE;0;952;156;28;5,15521640586667;NA;NA;NA;NA;NA;NA;"Sub";46;46
"1244";2784;3976;0;"T";"DR";8620;"N";"1999-08-19";"CN";1999;1999;"1999-08-14";0;NA;0;0;2;TRUE;1;6720;156;28;5,15521640586667;NA;NA;NA;NA;NA;NA;"Sub";43;43
"1245";2789;4262;0;"T";"DR";8622;"A";"1999-11-30";"CN";1999;1998;"1998-11-30";1;NA;0;-1;2;TRUE;1;1001;165;29;NA;2579;"U";"DR";"1999-11-20";"1999-12-07";1999;"Sub";372;372
"1246";2802;1509;1;"T";"DLG";5222;"A";"2005-11-13";"CN";2005;1999;"1999-03-27";6;NA;1;-1;2;TRUE;1;1739;8;54;NA;NA;NA;NA;NA;NA;NA;"Sub";4185;4185
"1247";2803;1804;1;"T";"DLG";5223;"A";"2005-11-13";"CN";2005;2003;"2003-08-01";2;NA;1;0;2;TRUE;1;1740;8;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1864;1864
"1248";2804;3020;1;"T";"DLG";5213;"A";"2005-11-14";"CN";2005;2004;"2004-10-22";1;NA;1;-1;2;TRUE;1;1742;110;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1059;1059
"1249";2805;1665;1;"T";"DLG";5214;"A";"2005-11-14";"CN";2005;2001;"2001-11-21";4;NA;1;-1;2;TRUE;0;1742;174;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1481;1481
"1250";2806;1606;0;"T";"DLG";5221;"A";"2005-11-12";"CN";2005;2000;"2000-07-04";5;NA;0;0;2;TRUE;1;1738;28;54;NA;6328;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";2251;2251
"1251";2807;3091;1;"T";"DLG";5224;"A";"2005-11-14";"CN";2005;2004;"2004-11-01";1;NA;1;-1;2;TRUE;0;1741;113;54;NA;6290;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";819;819
"1252";2808;3456;1;"T";"DLG";5218;"A";"2005-11-14";"CN";2005;2004;"2004-06-13";1;NA;1;0;2;TRUE;1;1742;111;54;NA;NA;NA;NA;NA;NA;NA;"Sub";NA;6487
"1253";2809;3024;1;"T";"DLG";5220;"A";"2005-11-14";"CN";2005;2004;"2004-10-20";1;NA;1;0;2;TRUE;1;1741;174;54;NA;NA;NA;NA;NA;NA;NA;"Sub";831;831
"1254";2810;1603;0;"T";"DLG";5219;"A";"2005-11-14";"CN";2005;2000;"2000-06-30";5;NA;0;0;2;TRUE;0;1741;174;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1990;1990
"1255";2811;1542;1;"T";"DLG";5217;"A";"2005-11-14";"CN";2005;1999;"1999-09-23";6;NA;1;0;2;TRUE;1;1742;111;54;NA;NA;NA;NA;NA;NA;NA;"Sub";4906;4756
"1256";2813;1623;0;"T";"DLG";5215;"A";"2005-11-14";"CN";2005;2001;"2001-07-15";4;NA;0;0;2;TRUE;1;1742;113;54;NA;6290;"BrM";"FG";"2005-11-11";"2005-12-11";2005;"Dom";1610;1610
"1257";2823;3576;1;"T";"DLG";5216;"A";"2005-11-14";"CN";2005;2005;"2005-08-21";0;NA;1;0;2;TRUE;1;1741;34;54;NA;6332;"OFL";NA;"2005-11-11";"2005-12-11";2005;"Sub";1671;1671
"1258";2841;3514;1;"T";"DLG";5226;"A";"2005-11-19";"CN";2005;2005;"2005-06-08";0;NA;1;0;2;TRUE;0;1749;54;54;NA;5786;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";451;451
"1259";2842;1821;0;"T";"DLG";5225;"A";"2005-11-19";"CN";2005;2002;"2002-08-16";3;NA;0;0;2;TRUE;0;1750;54;54;NA;5786;"BrF";"FG";"2005-11-11";"2005-12-11";2005;"Dom";5514;4954
"1260";2843;3453;1;"T";"DLG";5227;"A";"2005-11-19";"CN";2005;2004;"2004-10-15";1;NA;1;0;2;TRUE;0;1750;60;54;NA;6347;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";3272;3057
"1261";2844;1504;0;"T";"DLG";5228;"A";"2005-11-19";"CN";2005;1999;"1999-06-16";6;NA;0;0;2;TRUE;1;1750;54;54;NA;5786;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";4104;4104
"1262";2845;1558;0;"T";"DLG";5232;"A";"2005-11-19";"CN";2005;1999;"1999-10-03";6;NA;0;0;2;TRUE;0;1749;66;54;NA;6351;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";3439;3439
"1263";2847;3010;1;"T";"DLG";5233;"A";"2005-11-19";"CN";2005;2004;"2004-08-18";1;NA;1;0;2;TRUE;0;1750;54;54;NA;NA;NA;NA;NA;NA;NA;"Sub";480;480
"1264";2848;609;1;"T";"DLG";5234;"A";"2005-11-20";"CN";2005;1993;"1993-07-11";12;NA;1;0;2;TRUE;1;1752;42;54;NA;6337;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";4536;4536
"1265";2849;1699;0;"T";"DLG";5235;"A";"2005-11-20";"CN";2005;2002;"2002-01-15";3;NA;0;0;2;TRUE;1;1752;66;54;NA;6351;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";1691;1691
"1266";2850;3021;1;"T";"DLG";5230;"A";"2005-11-20";"CN";2005;2004;"2004-10-24";1;NA;1;0;2;TRUE;1;1751;66;54;NA;6351;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";1414;1414
"1267";2851;221;0;"T";"DLG";5231;"A";"2005-11-20";"CN";2005;1988;"1988-06-25";17;NA;0;0;2;TRUE;1;1752;42;54;NA;NA;NA;NA;NA;NA;NA;"Sub";6378;6378
"1268";2852;3618;1;"T";"DLG";5120;"A";"2005-11-20";"CN";2005;2004;"2004-11-20";1;NA;1;0;2;TRUE;1;1752;42;54;NA;6337;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";2120;2120
"1269";2853;1543;0;"T";"DLG";5229;"A";"2005-11-20";"CN";2005;1999;"1999-04-06";6;NA;0;0;2;TRUE;1;1752;42;54;NA;6337;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";3818;3818
"1270";2890;1869;0;"T";"DLG";5239;"A";"2005-11-26";"CN";2005;2003;"2003-08-07";2;NA;0;0;2;TRUE;1;1762;159;54;NA;NA;NA;NA;NA;NA;NA;"Sub";4436;4228
"1271";2891;1759;0;"T";"DLG";5240;"A";"2005-11-26";"CN";2005;2001;"2001-09-25";4;NA;0;0;2;TRUE;1;1762;159;54;NA;6392;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";1803;1803
"1272";2892;1429;1;"T";"DLG";5241;"A";"2005-11-26";"CN";2005;1999;"1999-01-12";6;NA;1;0;2;TRUE;0;1761;134;54;NA;6386;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";2790;2790
"1273";2893;3460;1;"T";"DLG";5238;"A";"2005-11-26";"CN";2005;2005;"2005-04-18";0;NA;1;0;2;TRUE;1;1761;159;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1039;1039
"1274";2895;1777;1;"T";"DLG";5257;"A";"2005-11-27";"CN";2005;2003;"2003-03-30";2;NA;1;-1;2;TRUE;1;1763;113;54;NA;NA;NA;NA;NA;NA;NA;"Sub";2165;2165
"1275";2896;3088;1;"T";"DLG";5236;"A";"2005-11-26";"CN";2005;2004;"2004-11-04";1;NA;1;0;2;TRUE;1;1762;134;54;NA;6386;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";402;402
"1276";2897;1018;0;"T";"DLG";5259;"A";"2005-11-27";"CN";2005;1995;"1995-11-03";10;NA;0;0;2;TRUE;1;1763;110;54;NA;6377;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";4493;4335
"1277";2898;3458;1;"T";"DLG";5237;"A";"2005-11-26";"CN";2005;2005;"2005-02-17";0;NA;1;0;2;TRUE;1;1761;159;54;NA;6392;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";2031;2031
"1278";2900;1665;1;"T";"DLG";5258;"A";"2005-11-27";"CN";2005;2001;"2001-11-21";4;NA;1;0;2;TRUE;0;1763;113;54;NA;6290;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";1481;1481
"1279";2901;1512;0;"T";"DLG";5263;"A";"2005-11-28";"CN";2005;1999;"1999-08-03";6;NA;0;0;2;TRUE;1;1764;111;54;NA;6378;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";3124;3124
"1280";2902;1576;1;"T";"DLG";5262;"A";"2005-11-28";"CN";2005;2000;"2000-04-03";5;NA;1;-1;2;TRUE;0;1764;111;54;NA;6378;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";3637;3637
"1281";2904;1580;0;"T";"DLG";5261;"A";"2005-11-28";"CN";2005;2000;"2000-06-05";5;NA;0;0;2;TRUE;0;1764;109;54;NA;6376;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";6316;5594
"1282";2905;3511;1;"T";"DLG";5260;"A";"2005-11-28";"CN";2005;2005;"2005-04-03";0;NA;1;0;2;TRUE;1;1764;113;54;NA;NA;NA;NA;NA;NA;NA;"Sub";252;252
"1283";2909;2989;0;"T";"DLG";5255;"A";"2005-11-28";"CN";2005;2004;"2004-03-07";1;NA;0;0;2;TRUE;0;1765;75;54;NA;5785;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";3129;3129
"1284";2910;2964;1;"T";"DLG";5256;"A";"2005-11-28";"CN";2005;2002;"2002-12-28";3;NA;1;-1;2;TRUE;1;1764;75;54;NA;5785;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";1881;1881
"1285";2911;1199;0;"T";"DLG";5253;"A";"2005-11-29";"CN";2005;1996;"1996-07-15";9;NA;0;0;2;TRUE;1;1767;108;54;NA;6375;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";4238;4238
"1286";2913;1851;1;"T";"DLG";5254;"A";"2005-11-29";"CN";2005;2003;"2003-01-02";2;NA;1;0;2;TRUE;0;1767;108;54;NA;6375;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";2252;2252
"1287";2914;3503;1;"T";"DLG";5251;"A";"2005-11-29";"CN";2005;2005;"2005-05-27";0;NA;1;0;2;TRUE;0;1767;36;54;NA;6333;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";198;198
"1288";2915;2976;1;"T";"DLG";5252;"A";"2005-11-29";"CN";2005;2003;"2003-10-10";2;NA;1;0;2;TRUE;1;1767;173;54;NA;6398;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";2527;2527
"1289";2917;1716;0;"T";"DLG";5264;"A";"2005-11-29";"CN";2005;2002;"2002-07-20";3;NA;0;0;2;TRUE;0;1767;173;54;NA;6398;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";5541;4819
"1290";2919;1024;0;"T";"DLG";5265;"A";"2005-11-30";"CN";2005;1995;"1995-07-01";10;NA;0;0;2;TRUE;0;1768;127;54;NA;5787;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";4618;4460
"1291";2921;1523;1;"T";"DLG";5266;"A";"2005-11-30";"CN";2005;1999;"1999-06-17";6;NA;1;-1;2;TRUE;1;1768;58;54;NA;6300;"BrM";NA;"2005-11-11";"2005-12-11";2005;"Dom";5219;5004
"1292";2925;3642;1;"T";"DLG";5144;"A";"2005-12-01";"CN";2005;2005;"2005-04-05";0;NA;1;-1;2;TRUE;1;1770;128;54;NA;5788;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";664;664
"1293";2926;1891;0;"T";"DLG";5267;"A";"2005-12-01";"CN";2005;2002;"2002-05-27";3;NA;0;0;4;TRUE;0;1770;128;54;NA;5788;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";1294;1294
"1294";2928;1827;1;"T";"MEM";5276;"A";"2005-12-03";"CN";2005;2002;"2002-12-24";3;NA;1;-1;6;TRUE;0;1772;55;54;NA;NA;NA;NA;NA;NA;NA;"Sub";4088;3933
"1295";2928;1827;1;"T";"DLG";5276;"A";"2005-12-03";"CN";2005;2002;"2002-12-24";3;NA;1;-1;6;TRUE;0;1772;55;54;NA;NA;NA;NA;NA;NA;NA;"Sub";4088;3933
"1296";2929;3591;1;"T";"DLG";5278;"A";"2005-12-03";"CN";2005;2005;"2005-08-18";0;NA;1;-1;4;TRUE;0;1773;7;54;NA;NA;NA;NA;NA;NA;NA;"Sub";115;115
"1297";2931;1750;1;"T";"DLG";5273;"A";"2005-12-04";"CN";2005;2002;"2002-07-29";3;NA;1;-1;4;TRUE;1;1774;7;54;NA;NA;NA;NA;NA;NA;NA;"Sub";5532;4810
"1298";2932;3464;1;"M";"MEM";5272;"A";"2005-12-04";"CN";2005;2004;"2004-10-22";1;NA;1;-1;7;TRUE;1;1775;7;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1416;1416
"1299";2932;3464;1;"T";"MEM";5272;"A";"2005-12-04";"CN";2005;2004;"2004-10-22";1;NA;1;-1;7;TRUE;1;1775;7;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1416;1416
"1300";2932;3464;1;"T";"DLG";5272;"A";"2005-12-04";"CN";2005;2004;"2004-10-22";1;NA;1;-1;7;TRUE;1;1775;7;54;NA;NA;NA;NA;NA;NA;NA;"Sub";1416;1416
"1301";2933;1791;1;"T";"DLG";5274;"A";"2005-12-04";"CN";2005;2002;"2002-07-17";3;NA;1;-1;6;TRUE;0;1774;7;54;NA;6319;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";NA;3364
"1302";2935;1589;1;"T";"DLG";5275;"A";"2005-12-04";"CN";2005;2000;"2000-04-09";5;NA;1;0;2;TRUE;0;1774;15;54;NA;5784;"BrF";NA;"2005-11-11";"2005-12-11";2005;"Dom";3073;3073
"1303";2937;3691;1;"T";"DLG";5193;"A";"2005-12-05";"CN";2005;2005;"2005-08-07";0;NA;1;-1;6;TRUE;0;1776;165;54;NA;5791;"ABX";NA;"2005-11-11";"2005-12-11";2005;"Sub";1127;1127
