"","BirdID","chickyear","ars","NestID","sex","birthyear","birthday","parent_age","lifespan","minrepro","maxrepro","minreproage","maxreproage","FieldPeriodID","Status","BreedGroupID","TerritoryID","Island","PeriodStart","PeriodEnd","PeriodYear","newstat","Year","TerritoryNumber","TQ","TQcorrected","flno","newlifespan"
"1169",1490,1999,0,NA,0,1999,"1999-06-19",0,NA,2001,2003,2,4,28,"ABX",2546,78,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,52.2,71538.62445,71538.62445,298,1201
"1170",1490,2004,0,NA,0,1999,"1999-06-19",5,NA,2001,2003,2,4,32,"BrF",2764,74,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,1201
"1171",1490,2000,0,NA,0,1999,"1999-06-19",1,NA,2001,2003,2,4,39,"ABX",3077,74,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,1201
"1172",1490,2002,0,NA,0,1999,"1999-06-19",3,NA,2001,2003,2,4,41,"BrF",817,74,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,1201
"1173",1491,2001,0,NA,0,1999,"1999-07-30",2,4060,2002,2010,3,11,40,"BrF",3199,85,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,4060
"1174",1491,2007,2,1759,0,1999,"1999-07-30",8,4060,2002,2010,3,11,77,"BrF",3942,85,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,4060
"1175",1491,2004,0,NA,0,1999,"1999-07-30",5,4060,2002,2010,3,11,32,"BrF",2773,85,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,4060
"1176",1491,2000,0,NA,0,1999,"1999-07-30",1,4060,2002,2010,3,11,39,"NSA",3047,30,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,4060
"1177",1491,2003,1,NA,0,1999,"1999-07-30",4,4060,2002,2010,3,11,30,"BrF",509,85,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,57.1,5592.282836,5592.282836,208,4060
"1178",1491,2006,2,NA,0,1999,"1999-07-30",7,4060,2002,2010,3,11,75,"BrF",3824,85,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,57.1,9954.233135,9954.233135,108,4060
"1179",1491,2008,0,NA,0,1999,"1999-07-30",9,4060,2002,2010,3,11,85,"BrF",4377,85,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,4060
"1180",1491,2002,1,NA,0,1999,"1999-07-30",3,4060,2002,2010,3,11,41,"BrF",3270,85,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,4060
"1181",1491,2010,1,NA,0,1999,"1999-07-30",11,4060,2002,2010,3,11,103,"BrF",5540,85,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4060
"1182",1491,1999,0,NA,0,1999,"1999-07-30",0,4060,2002,2010,3,11,28,"XF",370,30,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,23,40071.53025,40071.53025,298,4060
"1183",1491,2005,1,1125,0,1999,"1999-07-30",6,4060,2002,2010,3,11,35,"BrF",2934,85,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,57.1,NA,NA,208,4060
"1184",1491,2007,2,NA,0,1999,"1999-07-30",8,4060,2002,2010,3,11,77,"BrF",3942,85,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,4060
"1185",1491,2009,1,NA,0,1999,"1999-07-30",10,4060,2002,2010,3,11,90,"BrF",4125,85,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,57.1,18368.90466,18368.90466,98,4060
"1186",1494,2005,0,NA,1,1999,"1999-07-27",6,5908,2009,2011,10,12,35,"BrM",2967,140,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,94.2,NA,NA,208,5700
"1187",1494,2004,0,NA,1,1999,"1999-07-27",5,5908,2009,2011,10,12,32,"BrM",2809,140,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,5700
"1188",1494,2001,0,NA,1,1999,"1999-07-27",2,5908,2009,2011,10,12,40,"BrM",3235,140,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,5700
"1189",1494,2003,0,NA,1,1999,"1999-07-27",4,5908,2009,2011,10,12,30,"BrM",538,140,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,94.2,30219.28643,30219.28643,208,5700
"1190",1494,2013,0,NA,1,1999,"1999-07-27",14,5908,2009,2011,10,12,118,"BrM",5935,140,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,94.2,11990.27806,11990.27806,40,5700
"1191",1494,2002,0,NA,1,1999,"1999-07-27",3,5908,2009,2011,10,12,41,"BrM",846,140,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,5700
"1192",1494,2014,0,NA,1,1999,"1999-07-27",15,5908,2009,2011,10,12,124,"BrM",6539,140,"CN","2014-01-19","2014-03-04",2014,"Dom",NA,NA,NA,NA,152,5700
"1193",1494,2011,1,NA,1,1999,"1999-07-27",12,5908,2009,2011,10,12,105,"BrM",5162,140,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,94.2,7308.140704,7308.140704,103,5700
"1194",1494,2009,1,NA,1,1999,"1999-07-27",10,5908,2009,2011,10,12,90,"BrM",4158,140,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,94.2,30905.84217,30905.84217,98,5700
"1195",1494,2000,0,NA,1,1999,"1999-07-27",1,5908,2009,2011,10,12,39,"NSA",3077,74,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,5700
"1196",1494,2008,0,NA,1,1999,"1999-07-27",9,5908,2009,2011,10,12,85,"BrM",4412,140,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,5700
"1197",1494,1999,0,NA,1,1999,"1999-07-27",0,5908,2009,2011,10,12,28,"XF",397,74,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,51.1,77515.40292,77515.40292,298,5700
"1198",1494,2012,0,NA,1,1999,"1999-07-27",13,5908,2009,2011,10,12,112,"BrM",5757,140,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,5700
"1199",1494,2006,0,NA,1,1999,"1999-07-27",7,5908,2009,2011,10,12,75,"BrM",3859,140,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,94.2,5541.783346,5541.783346,108,5700
"1200",1494,2007,0,NA,1,1999,"1999-07-27",8,5908,2009,2011,10,12,77,"BrM",3976,140,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,5700
"1201",1494,2015,0,NA,1,1999,"1999-07-27",16,5908,2009,2011,10,12,139,"BrM",6890,140,"CN","2015-01-16","2015-03-05",2015,"Dom",2015,94.2,19051.07863,19051.07863,131,5700
"1202",1494,2010,3,NA,1,1999,"1999-07-27",11,5908,2009,2011,10,12,103,"BrM",5572,140,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,5700
"1203",1495,2002,1,NA,1,1999,"1999-08-05",3,NA,2002,2003,3,4,41,"ABX",814,69,"CN","2002-07-11","2002-10-02",2002,"Sub",NA,NA,NA,NA,181,1154
"1204",1495,2003,2,NA,1,1999,"1999-08-05",4,NA,2002,2003,3,4,30,"BrM",497,70,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,49,24047.72024,24047.72024,208,1154
"1205",1495,2003,2,778,1,1999,"1999-08-05",4,NA,2002,2003,3,4,30,"BrM",497,70,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,49,24047.72024,24047.72024,208,1154
"1206",1495,2001,0,NA,1,1999,"1999-08-05",2,NA,2002,2003,3,4,40,"ABX",3187,69,"CN","2001-06-29","2001-07-26",2001,"Sub",NA,NA,NA,NA,97,1154
"1207",1495,2004,0,NA,1,1999,"1999-08-05",5,NA,2002,2003,3,4,32,"BrM",2761,70,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,1154
"1208",1495,2000,0,NA,1,1999,"1999-08-05",1,NA,2002,2003,3,4,39,"ABX",3072,68,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,1154
"1209",1499,2012,0,NA,1,1999,"1999-08-12",13,5163,2001,2011,2,12,112,"BrM",5675,9,"CN","2012-01-22","2012-02-28",2012,"Dom",NA,NA,NA,NA,62,4948
"1210",1499,2002,0,NA,1,1999,"1999-08-12",3,5163,2001,2011,2,12,41,"BrM",790,22,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,4948
"1211",1499,2005,0,NA,1,1999,"1999-08-12",6,5163,2001,2011,2,12,35,"BrM",2880,9,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,6,NA,NA,208,4948
"1212",1499,2010,1,NA,1,1999,"1999-08-12",11,5163,2001,2011,2,12,103,"BrM",5489,9,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4948
"1213",1499,2006,2,1435,1,1999,"1999-08-12",7,5163,2001,2011,2,12,75,"BrM",3767,9,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,6,4153.44933,4153.44933,108,4948
"1214",1499,2003,0,NA,1,1999,"1999-08-12",4,5163,2001,2011,2,12,30,"BrM",451,9,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,6,11412.59585,11412.59585,208,4948
"1215",1499,2000,0,NA,1,1999,"1999-08-12",1,5163,2001,2011,2,12,39,"ABX",3039,20,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,4948
"1216",1499,2009,1,NA,1,1999,"1999-08-12",10,5163,2001,2011,2,12,90,"BrM",4068,9,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,6,4305.272769,4305.272769,98,4948
"1217",1499,2007,1,1688,1,1999,"1999-08-12",8,5163,2001,2011,2,12,77,"BrM",3885,9,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,4948
"1218",1499,2004,1,978,1,1999,"1999-08-12",5,5163,2001,2011,2,12,32,"BrM",2713,9,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,4948
"1219",1499,1999,0,NA,1,1999,"1999-08-12",0,5163,2001,2011,2,12,28,"XF",362,20,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,15,76668.84956,76668.84956,298,4948
"1220",1499,2013,0,NA,1,1999,"1999-08-12",14,5163,2001,2011,2,12,118,"BrM",5645,9,"CN","2013-01-22","2013-02-27",2013,"Dom",2013,6,52734.11676,52734.11676,40,4948
"1221",1499,2011,1,NA,1,1999,"1999-08-12",12,5163,2001,2011,2,12,105,"BrM",5089,9,"CN","2011-06-25","2011-10-02",2011,"Dom",2011,6,92085.58433,92085.58433,103,4948
"1222",1499,2001,1,NA,1,1999,"1999-08-12",2,5163,2001,2011,2,12,40,"BrM",3150,22,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,4948
"1223",1499,2006,2,1518,1,1999,"1999-08-12",7,5163,2001,2011,2,12,75,"BrM",3767,9,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,6,4153.44933,4153.44933,108,4948
"1224",1499,2008,1,NA,1,1999,"1999-08-12",9,5163,2001,2011,2,12,85,"BrM",4320,9,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,4948
"1225",1500,2001,0,NA,1,1999,"1999-05-17",2,NA,2003,2003,4,4,40,"NSA",3166,42,"CN","2001-06-29","2001-07-26",2001,"Sub",NA,NA,NA,NA,97,1234
"1226",1500,2002,0,NA,1,1999,"1999-05-17",3,NA,2003,2003,4,4,41,"BrM",792,24,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,1234
"1227",1500,1999,0,NA,1,1999,"1999-05-17",0,NA,2003,2003,4,4,28,"ABX",376,42,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,30.1,50422.35891,50422.35891,298,1234
"1228",1500,2004,0,NA,1,1999,"1999-05-17",5,NA,2003,2003,4,4,32,"U",2724,24,"CN","2004-05-17","2004-05-29",2004,"Sub",NA,NA,NA,NA,126,1234
"1229",1500,2000,0,NA,1,1999,"1999-05-17",1,NA,2003,2003,4,4,39,"ABX",3054,42,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,1234
"1230",1500,2003,1,719,1,1999,"1999-05-17",4,NA,2003,2003,4,4,30,"BrM",462,24,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,18,9422.546209,9422.546209,208,1234
"1231",1501,2008,0,NA,0,1999,"1999-01-02",9,3912,2000,2006,1,7,85,"BrF",4334,28,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,3912
"1232",1501,2001,0,NA,0,1999,"1999-01-02",2,3912,2000,2006,1,7,40,"BrF",3156,28,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,3912
"1233",1501,2003,1,725,0,1999,"1999-01-02",4,3912,2000,2006,1,7,30,"BrF",466,28,"CN","2003-06-06","2003-09-02",2003,"Dom",NA,NA,NA,NA,208,3912
"1234",1501,2007,0,NA,0,1999,"1999-01-02",8,3912,2000,2006,1,7,77,"BrF",3899,28,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,3912
"1235",1501,2002,1,NA,0,1999,"1999-01-02",3,3912,2000,2006,1,7,41,"BrF",3252,28,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3912
"1236",1501,2000,1,NA,0,1999,"1999-01-02",1,3912,2000,2006,1,7,39,"BrF",3046,28,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,3912
"1237",1501,2009,0,NA,0,1999,"1999-01-02",10,3912,2000,2006,1,7,90,"BrF",4083,28,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,22,25593.37051,25593.37051,98,3912
"1238",1501,2004,0,NA,0,1999,"1999-01-02",5,3912,2000,2006,1,7,32,"BrF",2728,28,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,3912
"1239",1501,2006,2,NA,0,1999,"1999-01-02",7,3912,2000,2006,1,7,75,"BrF",3781,28,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,22,6061.062417,6061.062417,108,3912
"1240",1501,1999,0,NA,0,1999,"1999-01-02",0,3912,2000,2006,1,7,28,"H",380,48,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,33.1,32345.13271,32345.13271,298,3912
"1241",1501,2005,2,NA,0,1999,"1999-01-02",6,3912,2000,2006,1,7,35,"BrF",2894,28,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,22,NA,NA,208,3912
"1242",1503,2005,2,1047,0,1999,"1999-01-05",6,3334,2001,2006,2,7,35,"BrF",2895,30,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,23,NA,NA,208,3334
"1243",1503,2006,2,NA,0,1999,"1999-01-05",7,3334,2001,2006,2,7,75,"BrF",3782,30,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,23,4177.440463,4177.440463,108,3334
"1244",1503,2008,0,NA,0,1999,"1999-01-05",9,3334,2001,2006,2,7,85,"BrF",4335,30,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,3334
"1245",1503,2002,0,NA,0,1999,"1999-01-05",3,3334,2001,2006,2,7,41,"BrF",3253,30,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3334
"1246",1503,2001,1,NA,0,1999,"1999-01-05",2,3334,2001,2006,2,7,40,"BrF",3157,30,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,3334
"1247",1503,2005,2,NA,0,1999,"1999-01-05",6,3334,2001,2006,2,7,35,"BrF",2895,30,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,23,NA,NA,208,3334
"1248",1503,2007,0,NA,0,1999,"1999-01-05",8,3334,2001,2006,2,7,77,"BrF",3900,30,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,3334
"1249",1503,2006,2,1440,0,1999,"1999-01-05",7,3334,2001,2006,2,7,75,"BrF",3782,30,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,23,4177.440463,4177.440463,108,3334
"1250",1503,2000,0,NA,0,1999,"1999-01-05",1,3334,2001,2006,2,7,39,"SEEN1",3047,30,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,3334
"1251",1503,1999,0,NA,0,1999,"1999-01-05",0,3334,2001,2006,2,7,28,"ABX",395,72,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,50.1,28122.52807,28122.52807,298,3334
"1252",1503,2004,0,NA,0,1999,"1999-01-05",5,3334,2001,2006,2,7,32,"BrF",2729,30,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,3334
"1253",1503,2003,1,726,0,1999,"1999-01-05",4,3334,2001,2006,2,7,30,"BrF",467,30,"CN","2003-06-06","2003-09-02",2003,"Dom",NA,NA,NA,NA,208,3334
"1254",1504,2006,2,NA,1,1999,"1999-06-16",7,4104,2001,2009,2,10,75,"BrM",3799,54,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,38,7373.786082,7373.786082,108,4104
"1255",1504,2002,2,NA,1,1999,"1999-06-16",3,4104,2001,2009,2,10,41,"BrM",809,54,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,4104
"1256",1504,2005,2,NA,1,1999,"1999-06-16",6,4104,2001,2009,2,10,35,"BrM",2908,54,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,38,NA,NA,208,4104
"1257",1504,2007,0,NA,1,1999,"1999-06-16",8,4104,2001,2009,2,10,77,"BrM",3917,54,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,4104
"1258",1504,2001,1,NA,1,1999,"1999-06-16",2,4104,2001,2009,2,10,40,"BrM",3176,54,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,4104
"1259",1504,2000,0,NA,1,1999,"1999-06-16",1,4104,2001,2009,2,10,39,"FLOAT",7026,NA,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,4104
"1260",1504,2006,2,1470,1,1999,"1999-06-16",7,4104,2001,2009,2,10,75,"BrM",3799,54,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,38,7373.786082,7373.786082,108,4104
"1261",1504,2008,1,NA,1,1999,"1999-06-16",9,4104,2001,2009,2,10,85,"BrM",4352,54,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,4104
"1262",1504,2009,1,NA,1,1999,"1999-06-16",10,4104,2001,2009,2,10,90,"BrM",4100,54,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,38,8258.458861,8258.458861,98,4104
"1263",1504,2003,0,NA,1,1999,"1999-06-16",4,4104,2001,2009,2,10,30,"BrM",484,54,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,38,14485.89313,14485.89313,208,4104
"1264",1504,2010,0,NA,1,1999,"1999-06-16",11,4104,2001,2009,2,10,103,"BrM",5519,54,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4104
"1265",1504,2004,0,NA,1,1999,"1999-06-16",5,4104,2001,2009,2,10,32,"BrM",2747,54,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,4104
"1266",1506,2007,0,NA,0,1999,"1999-08-05",8,2734,2002,2006,3,7,77,"BrF",3896,25,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,2734
"1267",1506,2001,0,NA,0,1999,"1999-08-05",2,2734,2002,2006,3,7,40,"BrF",3153,25,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,2734
"1268",1506,2005,2,1041,0,1999,"1999-08-05",6,2734,2002,2006,3,7,35,"BrF",2891,25,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,19,NA,NA,208,2734
"1269",1506,2003,1,719,0,1999,"1999-08-05",4,2734,2002,2006,3,7,30,"BrF",463,25,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,19,12909.90373,12909.90373,208,2734
"1270",1506,2006,2,1435,0,1999,"1999-08-05",7,2734,2002,2006,3,7,75,"BrF",3778,25,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,19,8895.798667,8895.798667,108,2734
"1271",1506,2005,2,NA,0,1999,"1999-08-05",6,2734,2002,2006,3,7,35,"BrF",2891,25,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,19,NA,NA,208,2734
"1272",1506,2002,1,NA,0,1999,"1999-08-05",3,2734,2002,2006,3,7,41,"BrF",793,25,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,2734
"1273",1506,2000,0,NA,0,1999,"1999-08-05",1,2734,2002,2006,3,7,39,"U",3044,26,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,2734
"1274",1506,2004,0,NA,0,1999,"1999-08-05",5,2734,2002,2006,3,7,32,"BrF",2725,25,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,2734
"1275",1508,2001,1,NA,0,1999,"1999-03-27",2,NA,2001,2003,2,4,40,"BrF",3196,81,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,1285
"1276",1508,2003,1,795,0,1999,"1999-03-27",4,NA,2001,2003,2,4,30,"BrF",506,81,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,54,5460.344909,5460.344909,208,1285
"1277",1508,1999,0,NA,0,1999,"1999-03-27",0,NA,2001,2003,2,4,28,"OFL",408,89,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,60,321040.7276,321040.7276,298,1285
"1278",1508,2004,0,NA,0,1999,"1999-03-27",5,NA,2001,2003,2,4,32,"BrF",2770,81,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,1285
"1279",1508,2000,0,NA,0,1999,"1999-03-27",1,NA,2001,2003,2,4,39,"BrF",3082,81,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,1285
"1280",1508,2002,0,NA,0,1999,"1999-03-27",3,NA,2001,2003,2,4,41,"BrF",3268,81,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,1285
"1281",1509,2001,0,NA,1,1999,"1999-03-27",2,4185,2004,2006,5,7,40,"BrM",3140,7,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,4185
"1282",1509,2000,0,NA,1,1999,"1999-03-27",1,4185,2004,2006,5,7,39,"BrM",3031,7,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,4185
"1283",1509,2005,1,NA,1,1999,"1999-03-27",6,4185,2004,2006,5,7,35,"BrM",2878,7,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,4,NA,NA,208,4185
"1284",1509,1999,0,NA,1,1999,"1999-03-27",0,4185,2004,2006,5,7,28,"OFL",351,3,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,2,56804.01299,56804.01299,298,4185
"1285",1509,2010,0,NA,1,1999,"1999-03-27",11,4185,2004,2006,5,7,103,"BrM",5487,7,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,4185
"1286",1509,2003,0,NA,1,1999,"1999-03-27",4,4185,2004,2006,5,7,30,"BrM",449,7,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,4,16056.88033,16056.88033,208,4185
"1287",1509,2009,0,NA,1,1999,"1999-03-27",10,4185,2004,2006,5,7,90,"BrM",4066,7,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,4,13801.09277,13801.09277,98,4185
"1288",1509,2004,2,NA,1,1999,"1999-03-27",5,4185,2004,2006,5,7,32,"BrM",2711,7,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,4185
"1289",1509,2002,0,NA,1,1999,"1999-03-27",3,4185,2004,2006,5,7,41,"BrM",780,7,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,4185
"1290",1509,2008,0,NA,1,1999,"1999-03-27",9,4185,2004,2006,5,7,85,"BrM",4317,7,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,4185
"1291",1509,2007,0,NA,1,1999,"1999-03-27",8,4185,2004,2006,5,7,77,"BrM",3883,7,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,4185
"1292",1509,2006,1,NA,1,1999,"1999-03-27",7,4185,2004,2006,5,7,75,"BrM",3765,7,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,4,18802.28933,18802.28933,108,4185
"1293",1510,2009,0,NA,0,1999,"1999-06-20",10,3544,2002,2006,3,7,90,"BrF",4079,24,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,18,5675.233309,5675.233309,98,3544
"1294",1510,2002,2,NA,0,1999,"1999-06-20",3,3544,2002,2006,3,7,41,"BrF",834,112,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3544
"1295",1510,2002,2,663,0,1999,"1999-06-20",3,3544,2002,2006,3,7,41,"BrF",834,112,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3544
"1296",1510,2003,0,NA,0,1999,"1999-06-20",4,3544,2002,2006,3,7,30,"BrF",525,112,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,78,14442.73026,14442.73026,208,3544
"1297",1510,2008,0,NA,0,1999,"1999-06-20",9,3544,2002,2006,3,7,85,"BrF",4330,24,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,3544
"1298",1510,2007,0,NA,0,1999,"1999-06-20",8,3544,2002,2006,3,7,77,"BrF",3895,24,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,3544
"1299",1510,2004,1,925,0,1999,"1999-06-20",5,3544,2002,2006,3,7,32,"BrF",2724,24,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,3544
"1300",1510,2006,1,1433,0,1999,"1999-06-20",7,3544,2002,2006,3,7,75,"BrF",3777,24,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,18,5186.217755,5186.217755,108,3544
"1301",1510,2000,0,NA,0,1999,"1999-06-20",1,3544,2002,2006,3,7,39,"BrF",3102,112,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,3544
"1302",1510,2001,0,NA,0,1999,"1999-06-20",2,3544,2002,2006,3,7,40,"BrF",3218,112,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,3544
"1303",1510,2005,1,NA,0,1999,"1999-06-20",6,3544,2002,2006,3,7,35,"BrF",2890,24,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,18,NA,NA,208,3544
"1304",1511,2000,0,NA,0,1999,"1999-04-17",1,1264,2001,2001,2,2,39,"FLOAT",7026,NA,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,1264
"1305",1511,2001,1,NA,0,1999,"1999-04-17",2,1264,2001,2001,2,2,40,"BrF",3150,22,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,1264
"1306",1511,1999,0,NA,0,1999,"1999-04-17",0,1264,2001,2001,2,2,28,"H",362,20,"CN","1999-07-02","1999-09-26",1999,"Sub",1999,15,76668.84956,76668.84956,298,1264
"1307",1511,2002,0,NA,0,1999,"1999-04-17",3,1264,2001,2001,2,2,41,"BrF",790,22,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,1264
